seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
5555,-0.006344,-0.006344,1.027728,0.140000,-1.960000,-0.420000
5556,-0.003904,-0.007320,1.029192,0.140000,-1.960000,-0.350000
5557,-0.005368,-0.007320,1.028216,0.140000,-2.100000,-0.350000
5560,-0.008784,-0.006344,1.028704,0.140000,-1.960000,-0.350000
5561,-0.005368,-0.005368,1.027240,0.280000,-1.960000,-0.350000
5562,-0.005368,-0.006344,1.029680,0.070000,-1.960000,-0.280000
5563,-0.005368,-0.006344,1.029680,0.140000,-2.030000,-0.280000
5564,-0.005856,-0.007320,1.028704,0.140000,-1.960000,-0.280000
5565,-0.002440,-0.006344,1.028704,0.210000,-2.030000,-0.350000
5566,-0.003904,-0.006832,1.028216,0.140000,-2.030000,-0.280000
5567,-0.004392,-0.006832,1.030168,0.140000,-1.960000,-0.350000
5568,-0.002928,-0.006344,1.028216,0.140000,-2.030000,-0.420000
5569,-0.005368,-0.005368,1.027728,0.210000,-2.030000,-0.420000
5570,-0.006344,-0.006344,1.028216,0.070000,-1.960000,-0.350000
5571,-0.005856,-0.005368,1.029192,0.140000,-2.030000,-0.420000
5572,-0.004392,-0.004392,1.028216,0.210000,-2.030000,-0.350000
5573,-0.006344,-0.005856,1.028216,0.140000,-2.030000,-0.420000
5574,-0.006344,-0.006344,1.027728,0.140000,-1.960000,-0.350000
5575,-0.009272,-0.004880,1.029680,0.140000,-1.960000,-0.350000
5576,-0.008296,-0.004880,1.028704,0.210000,-1.960000,-0.280000
5577,-0.005856,-0.004880,1.028216,0.210000,-1.890000,-0.280000
5578,-0.004880,-0.003904,1.028216,0.280000,-1.960000,-0.350000
5579,-0.006344,-0.006832,1.028704,0.210000,-1.960000,-0.350000
5580,-0.004392,-0.005856,1.029192,0.210000,-1.960000,-0.350000
5581,-0.002928,-0.006344,1.027240,0.140000,-2.030000,-0.350000
5582,-0.003904,-0.007320,1.026752,0.210000,-1.960000,-0.350000
5583,-0.004392,-0.007808,1.028216,0.280000,-2.030000,-0.420000
5584,-0.005856,-0.008784,1.027728,0.210000,-1.890000,-0.350000
5585,-0.004880,-0.006832,1.027240,0.140000,-1.960000,-0.350000
5586,-0.006832,-0.007320,1.029680,0.210000,-2.030000,-0.350000
5587,-0.006832,-0.006344,1.028216,0.140000,-2.030000,-0.350000
5588,-0.007808,-0.006344,1.029680,0.210000,-2.030000,-0.420000
5590,-0.006344,-0.007320,1.026752,0.140000,-2.030000,-0.350000
5591,-0.007320,-0.006832,1.027728,0.210000,-1.960000,-0.420000
5592,-0.008296,-0.004392,1.027240,0.140000,-1.960000,-0.350000
5593,-0.005368,-0.005856,1.028704,0.140000,-1.960000,-0.350000
5594,-0.005856,-0.003904,1.028704,0.210000,-2.030000,-0.280000
5595,-0.005856,-0.007808,1.029192,0.140000,-2.030000,-0.280000
5596,-0.006344,-0.007320,1.028704,0.140000,-1.960000,-0.350000
5597,-0.003904,-0.003904,1.027240,0.140000,-1.960000,-0.350000
5598,-0.004880,-0.007320,1.029192,0.210000,-2.030000,-0.420000
5599,-0.004880,-0.007320,1.027728,0.140000,-1.960000,-0.420000
5600,-0.007320,-0.004880,1.027728,0.140000,-1.960000,-0.420000
5601,-0.005856,-0.006832,1.028216,0.210000,-2.030000,-0.280000
5602,-0.005856,-0.004880,1.030656,0.140000,-2.030000,-0.350000
5603,-0.004880,-0.005856,1.027240,0.210000,-2.100000,-0.350000
5604,-0.004880,-0.005368,1.028216,0.210000,-2.100000,-0.350000
5605,-0.004392,-0.005856,1.029192,0.140000,-2.030000,-0.280000
5606,-0.005856,-0.007808,1.028704,0.140000,-1.960000,-0.280000
5607,-0.005856,-0.004880,1.029192,0.140000,-2.030000,-0.280000
5608,-0.006344,-0.006344,1.027240,0.140000,-1.960000,-0.350000
5609,-0.004880,-0.006344,1.029680,0.140000,-1.960000,-0.350000
5610,-0.005368,-0.008296,1.028704,0.140000,-1.890000,-0.420000
5611,-0.004392,-0.007320,1.028704,0.210000,-1.960000,-0.490000
5612,-0.005368,-0.006832,1.030168,0.140000,-2.100000,-0.350000
5613,-0.006832,-0.005856,1.026752,0.140000,-1.890000,-0.420000
5614,-0.004880,-0.005856,1.028704,0.140000,-1.960000,-0.420000
5615,-0.007320,-0.006344,1.031144,0.140000,-1.960000,-0.420000
5616,-0.004880,-0.005856,1.027728,0.140000,-2.030000,-0.420000
5617,-0.005368,-0.007320,1.029192,0.210000,-1.960000,-0.420000
5619,-0.006344,-0.006832,1.028704,0.070000,-1.960000,-0.350000
5620,-0.007320,-0.006344,1.028704,0.140000,-1.960000,-0.350000
5621,-0.007320,-0.008784,1.028216,0.140000,-2.030000,-0.350000
5622,-0.005368,-0.006344,1.029192,0.070000,-1.960000,-0.280000
5623,-0.004880,-0.007320,1.028216,0.140000,-1.960000,-0.350000
5624,-0.007808,-0.008296,1.029680,0.140000,-2.030000,-0.350000
5625,-0.003904,-0.005368,1.029192,0.140000,-1.960000,-0.350000
5626,-0.006344,-0.008784,1.029192,0.140000,-1.960000,-0.350000
5627,-0.003416,-0.005856,1.027240,0.140000,-2.100000,-0.420000
5628,-0.004880,-0.005368,1.028704,0.140000,-1.960000,-0.420000
5629,-0.006832,-0.006344,1.030168,0.210000,-2.030000,-0.350000
5630,-0.006344,-0.005856,1.028704,0.070000,-2.030000,-0.420000
5631,-0.005856,-0.004392,1.030656,0.070000,-1.960000,-0.280000
5632,-0.006344,-0.004880,1.030656,0.140000,-2.030000,-0.420000
5633,-0.007808,-0.004880,1.029680,0.210000,-2.030000,-0.280000
5634,-0.006344,-0.004880,1.028704,0.140000,-1.960000,-0.280000
5635,-0.004392,-0.006344,1.027240,0.140000,-1.890000,-0.350000
5636,-0.005856,-0.009760,1.028704,0.140000,-2.030000,-0.420000
