seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
234,-0.008296,-0.005368,1.031144,0.210000,-1.960000,-0.350000
236,-0.005368,-0.006832,1.031144,0.070000,-1.960000,-0.350000
237,-0.007320,-0.006832,1.029680,0.210000,-1.890000,-0.280000
238,-0.004392,-0.005856,1.032120,0.070000,-2.030000,-0.350000
239,-0.006344,-0.005856,1.029680,0.140000,-2.030000,-0.490000
240,-0.008296,-0.004880,1.030656,0.210000,-1.890000,-0.420000
241,-0.005856,-0.004880,1.029192,0.140000,-1.960000,-0.490000
242,-0.006344,-0.005856,1.031144,0.210000,-1.960000,-0.350000
243,-0.007320,-0.005368,1.031632,0.210000,-2.100000,-0.280000
244,-0.005368,-0.005368,1.030656,0.140000,-1.960000,-0.350000
245,-0.006832,-0.007808,1.031144,0.140000,-1.960000,-0.350000
246,-0.005856,-0.004880,1.030168,0.210000,-1.960000,-0.420000
247,-0.003904,-0.004880,1.030168,0.140000,-1.890000,-0.350000
248,-0.008784,-0.004392,1.030656,0.070000,-1.890000,-0.350000
249,-0.005856,-0.005856,1.030168,0.210000,-2.030000,-0.350000
250,-0.006832,-0.005368,1.029680,0.210000,-1.960000,-0.350000
251,-0.006832,-0.005368,1.029680,0.210000,-2.030000,-0.350000
252,-0.007320,-0.005856,1.029680,0.140000,-1.890000,-0.350000
253,-0.007320,-0.004880,1.032608,0.140000,-2.030000,-0.210000
254,-0.005856,-0.005856,1.029192,0.210000,-1.890000,-0.420000
255,-0.008296,-0.006832,1.030168,0.140000,-1.960000,-0.350000
256,-0.009760,-0.006344,1.029680,0.210000,-1.960000,-0.350000
257,-0.005856,-0.007320,1.029192,0.140000,-1.960000,-0.420000
258,-0.007320,-0.005368,1.031144,0.210000,-1.960000,-0.280000
259,-0.007808,-0.008296,1.030168,0.140000,-1.890000,-0.350000
260,-0.006344,-0.006832,1.030168,0.070000,-1.960000,-0.350000
261,-0.005856,-0.007320,1.029680,0.140000,-1.960000,-0.420000
262,-0.006832,-0.006832,1.029680,0.070000,-1.960000,-0.420000
263,-0.007320,-0.005856,1.030656,0.140000,-1.960000,-0.350000
264,-0.006832,-0.007320,1.031632,0.210000,-1.960000,-0.350000
265,-0.005856,-0.006344,1.027728,0.140000,-1.890000,-0.350000
266,-0.006344,-0.005368,1.031144,0.140000,-1.890000,-0.350000
267,-0.009272,-0.006344,1.029192,0.140000,-1.890000,-0.350000
268,-0.003904,-0.005856,1.027728,0.210000,-1.960000,-0.280000
269,-0.006832,-0.004880,1.030656,0.140000,-1.960000,-0.420000
270,-0.006344,-0.004392,1.028704,0.210000,-1.960000,-0.420000
271,-0.006344,-0.004392,1.031632,0.140000,-1.960000,-0.350000
272,-0.006344,-0.005856,1.031144,0.140000,-2.030000,-0.350000
273,-0.006832,-0.005856,1.028704,0.210000,-1.960000,-0.350000
274,-0.006344,-0.005856,1.029680,0.140000,-1.820000,-0.350000
275,-0.006832,-0.006344,1.028704,0.140000,-2.100000,-0.490000
276,-0.005368,-0.004880,1.031144,0.140000,-1.960000,-0.350000
277,-0.006344,-0.004392,1.030656,0.210000,-1.890000,-0.350000
278,-0.007320,-0.004392,1.032608,0.140000,-1.960000,-0.350000
279,-0.005856,-0.004392,1.029680,0.140000,-2.030000,-0.350000
280,-0.006832,-0.006344,1.030168,0.140000,-2.030000,-0.350000
281,-0.007320,-0.004392,1.029680,0.140000,-1.960000,-0.350000
282,-0.008784,-0.003416,1.030168,0.140000,-2.030000,-0.350000
283,-0.006344,-0.007808,1.031632,0.140000,-2.030000,-0.350000
284,-0.007320,-0.006344,1.030168,0.210000,-1.960000,-0.420000
285,-0.006832,-0.004392,1.029680,0.210000,-1.960000,-0.350000
286,-0.005368,-0.006832,1.029192,0.140000,-1.890000,-0.350000
287,-0.008296,-0.004392,1.030168,0.140000,-1.960000,-0.350000
288,-0.005856,-0.003904,1.030168,0.140000,-1.960000,-0.350000
289,-0.007808,-0.006832,1.030168,0.140000,-1.890000,-0.350000
290,-0.007320,-0.004880,1.028704,0.140000,-1.890000,-0.350000
291,-0.007320,-0.007320,1.031144,0.140000,-1.960000,-0.350000
292,-0.005368,-0.005368,1.030656,0.210000,-2.030000,-0.350000
293,-0.008296,-0.007320,1.032120,0.140000,-1.960000,-0.350000
294,-0.007320,-0.006832,1.031144,0.210000,-2.030000,-0.350000
296,-0.009272,-0.006344,1.031632,0.140000,-2.030000,-0.350000
297,-0.005856,-0.006832,1.031144,0.210000,-1.960000,-0.420000
299,-0.006832,-0.005368,1.031144,0.210000,-2.100000,-0.420000
300,-0.005856,-0.004880,1.030656,0.210000,-1.960000,-0.280000
301,-0.006344,-0.005368,1.029192,0.140000,-1.960000,-0.420000
302,-0.003904,-0.006832,1.030168,0.140000,-2.030000,-0.420000
303,-0.007320,-0.005856,1.029192,0.140000,-2.030000,-0.350000
304,-0.006832,-0.006344,1.029192,0.210000,-2.100000,-0.420000
305,-0.007808,-0.007320,1.032608,0.140000,-1.890000,-0.350000
306,-0.007808,-0.005368,1.029680,0.210000,-1.960000,-0.350000
307,-0.007808,-0.006344,1.030656,0.140000,-1.890000,-0.280000
308,-0.006832,-0.004880,1.033096,0.140000,-1.960000,-0.350000
309,-0.005368,-0.007320,1.030168,0.140000,-1.890000,-0.350000
310,-0.006344,-0.005856,1.029192,0.140000,-1.960000,-0.350000
311,-0.005856,-0.005856,1.028704,0.140000,-1.960000,-0.350000
312,-0.006344,-0.006832,1.030168,0.140000,-2.030000,-0.420000
313,-0.005856,-0.007320,1.031144,0.210000,-1.890000,-0.350000
314,-0.008784,-0.005856,1.030656,0.140000,-1.960000,-0.350000
315,-0.004880,-0.005856,1.030168,0.140000,-2.030000,-0.280000
316,-0.005856,-0.006344,1.030656,0.210000,-2.030000,-0.280000
317,-0.007320,-0.007808,1.031144,0.140000,-1.960000,-0.420000
318,-0.005856,-0.005368,1.032120,0.070000,-1.960000,-0.350000
319,-0.007320,-0.006832,1.031632,0.210000,-2.030000,-0.280000
320,-0.005856,-0.007320,1.031144,0.210000,-2.030000,-0.350000
321,-0.008296,-0.006344,1.029680,0.140000,-2.030000,-0.490000
322,-0.007808,-0.004880,1.030656,0.140000,-1.960000,-0.350000
323,-0.006832,-0.006344,1.031144,0.140000,-1.960000,-0.420000
324,-0.006832,-0.006344,1.030168,0.140000,-1.960000,-0.350000
325,-0.005856,-0.005856,1.029680,0.210000,-2.100000,-0.350000
326,-0.006832,-0.006832,1.030656,0.140000,-2.030000,-0.350000
327,-0.006344,-0.006344,1.031144,0.210000,-1.960000,-0.350000
328,-0.006832,-0.004880,1.029680,0.140000,-2.030000,-0.490000
329,-0.009272,-0.004880,1.029192,0.140000,-1.960000,-0.350000
330,-0.005368,-0.005856,1.027240,0.140000,-1.960000,-0.490000
331,-0.007808,-0.006344,1.029192,0.140000,-1.960000,-0.350000
332,-0.004880,-0.004880,1.031632,0.140000,-2.030000,-0.350000
333,-0.005368,-0.007320,1.030656,0.210000,-2.030000,-0.350000
334,-0.005368,-0.005856,1.031144,0.140000,-2.030000,-0.420000
335,-0.006344,-0.003416,1.031144,0.210000,-1.890000,-0.420000
336,-0.006344,-0.005368,1.029192,0.210000,-1.960000,-0.280000
337,-0.006344,-0.005856,1.030656,0.210000,-1.890000,-0.280000
338,-0.008296,-0.004880,1.029192,0.140000,-1.890000,-0.350000
339,-0.007320,-0.007320,1.029192,0.140000,-1.960000,-0.280000
340,-0.008296,-0.004880,1.030656,0.140000,-2.030000,-0.350000
341,-0.005368,-0.007320,1.030656,0.210000,-1.890000,-0.350000
342,-0.006832,-0.005856,1.030656,0.210000,-1.960000,-0.280000
343,-0.007808,-0.006832,1.029192,0.210000,-1.960000,-0.350000
344,-0.008296,-0.007320,1.029192,0.140000,-1.960000,-0.420000
345,-0.006832,-0.005856,1.030656,0.210000,-1.960000,-0.350000
346,-0.008784,-0.003904,1.031144,0.210000,-2.030000,-0.350000
347,-0.007808,-0.005856,1.029192,0.210000,-1.890000,-0.350000
348,-0.007320,-0.004392,1.031632,0.140000,-1.890000,-0.350000
349,-0.006832,-0.004392,1.028704,0.140000,-2.030000,-0.350000
350,-0.005368,-0.007320,1.031632,0.140000,-1.960000,-0.280000
351,-0.005856,-0.005368,1.034072,0.140000,-1.890000,-0.350000
352,-0.005856,-0.005856,1.031144,0.140000,-1.960000,-0.280000
353,-0.008296,-0.005856,1.030656,0.140000,-1.890000,-0.350000
354,-0.006344,-0.007808,1.029680,0.210000,-1.960000,-0.280000
355,-0.005856,-0.005368,1.029680,0.210000,-1.960000,-0.420000
356,-0.007808,-0.007808,1.031632,0.140000,-2.030000,-0.350000
357,-0.006344,-0.005856,1.029680,0.140000,-1.960000,-0.350000
358,-0.006832,-0.007808,1.032608,0.140000,-1.890000,-0.420000
359,-0.006832,-0.005368,1.030168,0.140000,-2.030000,-0.350000
360,-0.008296,-0.005856,1.029680,0.070000,-1.960000,-0.350000
361,-0.006832,-0.006344,1.031144,0.140000,-1.890000,-0.420000
362,-0.006344,-0.006344,1.030168,0.140000,-1.820000,-0.280000
363,-0.006832,-0.006344,1.028704,0.210000,-1.960000,-0.350000
364,-0.006832,-0.004880,1.031144,0.140000,-2.030000,-0.350000
365,-0.009272,-0.005856,1.028704,0.140000,-1.960000,-0.350000
366,-0.007320,-0.006832,1.031144,0.140000,-1.960000,-0.350000
367,-0.006832,-0.005856,1.028704,0.210000,-1.960000,-0.350000
368,-0.008296,-0.004880,1.032120,0.140000,-1.960000,-0.350000
369,-0.007808,-0.005856,1.030656,0.210000,-1.960000,-0.350000
370,-0.009272,-0.007320,1.031632,0.140000,-1.890000,-0.420000
371,-0.005368,-0.005856,1.028704,0.210000,-1.960000,-0.420000
372,-0.008784,-0.005368,1.029680,0.210000,-1.960000,-0.420000
373,-0.006344,-0.007320,1.029192,0.140000,-1.960000,-0.350000
374,-0.005368,-0.007320,1.030656,0.210000,-2.100000,-0.350000
375,-0.006344,-0.006344,1.031632,0.140000,-1.890000,-0.280000
376,-0.008784,-0.005856,1.029680,0.210000,-1.890000,-0.350000
377,-0.008784,-0.005856,1.029680,0.140000,-1.960000,-0.490000
378,-0.006344,-0.005368,1.029680,0.210000,-2.030000,-0.420000
379,-0.004880,-0.004880,1.031632,0.140000,-2.030000,-0.350000
380,-0.005368,-0.005856,1.031144,0.210000,-1.890000,-0.420000
381,-0.006832,-0.006832,1.032120,0.210000,-2.100000,-0.420000
382,-0.005856,-0.005856,1.030656,0.210000,-2.030000,-0.350000
383,-0.007320,-0.006832,1.030168,0.140000,-1.960000,-0.350000
384,-0.006832,-0.007808,1.031632,0.140000,-2.030000,-0.350000
385,-0.005856,-0.007320,1.031144,0.210000,-2.030000,-0.350000
386,-0.007320,-0.006344,1.027240,0.140000,-2.030000,-0.280000
387,-0.007808,-0.006344,1.030168,0.140000,-2.030000,-0.280000
388,-0.008296,-0.008784,1.032120,0.210000,-1.960000,-0.350000
389,-0.004392,-0.005856,1.028216,0.140000,-1.890000,-0.280000
390,-0.005856,-0.007320,1.032608,0.210000,-1.960000,-0.420000
391,-0.006344,-0.006344,1.031632,0.140000,-1.960000,-0.420000
392,-0.007808,-0.005368,1.029680,0.210000,-1.890000,-0.420000
393,-0.006344,-0.006832,1.029680,0.140000,-1.890000,-0.350000
394,-0.007320,-0.007320,1.032120,0.140000,-2.030000,-0.350000
395,-0.008296,-0.007320,1.030168,0.210000,-1.960000,-0.350000
396,-0.006344,-0.005856,1.029680,0.140000,-1.890000,-0.280000
397,-0.006344,-0.007320,1.030656,0.070000,-2.030000,-0.420000
398,-0.007808,-0.005856,1.030656,0.140000,-1.890000,-0.350000
399,-0.006832,-0.005856,1.029680,0.210000,-1.960000,-0.350000
400,-0.005368,-0.007320,1.031632,0.140000,-2.100000,-0.420000
401,-0.005368,-0.008296,1.030168,0.210000,-1.960000,-0.350000
402,-0.007320,-0.006832,1.029680,0.140000,-1.890000,-0.350000
403,-0.007320,-0.004880,1.029192,0.140000,-2.030000,-0.350000
404,-0.007808,-0.006344,1.031632,0.140000,-1.960000,-0.350000
405,-0.007320,-0.007808,1.030656,0.140000,-1.960000,-0.350000
406,-0.003904,-0.007320,1.032120,0.140000,-1.890000,-0.420000
407,-0.006832,-0.006832,1.031144,0.210000,-1.960000,-0.350000
408,-0.006832,-0.005856,1.031144,0.210000,-1.890000,-0.350000
409,-0.005368,-0.005856,1.030168,0.140000,-1.960000,-0.350000
410,-0.005856,-0.006344,1.030168,0.210000,-2.030000,-0.280000
411,-0.004880,-0.008296,1.030656,0.210000,-1.820000,-0.280000
412,-0.007320,-0.007320,1.029192,0.210000,-1.960000,-0.420000
413,-0.005856,-0.005368,1.030168,0.210000,-1.960000,-0.420000
414,-0.006344,-0.006832,1.030656,0.210000,-1.890000,-0.420000
415,-0.005856,-0.005368,1.030168,0.140000,-2.030000,-0.350000
416,-0.006344,-0.006832,1.028704,0.140000,-1.960000,-0.350000
417,-0.006344,-0.005368,1.030656,0.140000,-1.960000,-0.350000
418,-0.008296,-0.007320,1.032120,0.070000,-2.030000,-0.280000
419,-0.005856,-0.004880,1.031144,0.210000,-1.890000,-0.350000
420,-0.006344,-0.007320,1.031144,0.210000,-2.030000,-0.350000
421,-0.005368,-0.007320,1.031144,0.140000,-1.890000,-0.350000
423,-0.005368,-0.008296,1.030656,0.140000,-2.030000,-0.350000
424,-0.007808,-0.006344,1.030168,0.210000,-1.890000,-0.490000
425,-0.006344,-0.006344,1.030168,0.210000,-2.100000,-0.350000
426,-0.005856,-0.007808,1.030168,0.210000,-2.030000,-0.280000
427,-0.006344,-0.006344,1.031144,0.280000,-1.960000,-0.420000
428,-0.007808,-0.005368,1.030168,0.210000,-1.890000,-0.350000
429,-0.004880,-0.008784,1.029192,0.210000,-2.030000,-0.350000
430,-0.008296,-0.005856,1.029192,0.140000,-1.890000,-0.350000
431,-0.007808,-0.006344,1.029192,0.210000,-2.030000,-0.350000
432,-0.005856,-0.007808,1.031144,0.070000,-2.030000,-0.420000
433,-0.006832,-0.007320,1.029192,0.210000,-1.890000,-0.350000
434,-0.006344,-0.003904,1.030168,0.140000,-1.960000,-0.350000
435,-0.006832,-0.003416,1.031632,0.070000,-1.960000,-0.350000
436,-0.005856,-0.005856,1.030656,0.140000,-1.890000,-0.420000
437,-0.005368,-0.003904,1.031144,0.140000,-2.030000,-0.350000
438,-0.007320,-0.005368,1.029680,0.140000,-1.960000,-0.420000
439,-0.007320,-0.007808,1.029192,0.140000,-1.960000,-0.350000
440,-0.006832,-0.005368,1.030168,0.140000,-2.030000,-0.350000
441,-0.006344,-0.005368,1.033096,0.140000,-1.960000,-0.350000
442,-0.005856,-0.005856,1.030168,0.070000,-1.960000,-0.280000
443,-0.007320,-0.005856,1.030168,0.140000,-2.100000,-0.420000
444,-0.007320,-0.004880,1.030168,0.210000,-1.890000,-0.490000
445,-0.005368,-0.005856,1.030168,0.210000,-1.890000,-0.350000
446,-0.007320,-0.005856,1.029680,0.140000,-1.890000,-0.420000
447,-0.007808,-0.006832,1.030168,0.140000,-2.030000,-0.280000
448,-0.006832,-0.004392,1.029680,0.210000,-1.960000,-0.490000
449,-0.006344,-0.004880,1.030656,0.210000,-1.960000,-0.350000
450,-0.005856,-0.005368,1.030168,0.140000,-2.030000,-0.420000
451,-0.007320,-0.006344,1.029192,0.140000,-2.100000,-0.350000
452,-0.006832,-0.005368,1.029192,0.210000,-2.030000,-0.350000
453,-0.006832,-0.006344,1.030656,0.210000,-2.100000,-0.280000
454,-0.007808,-0.005856,1.028216,0.140000,-1.890000,-0.280000
455,-0.006832,-0.005856,1.030656,0.140000,-1.960000,-0.280000
456,-0.007320,-0.004880,1.029680,0.210000,-1.960000,-0.350000
457,-0.006344,-0.004880,1.029192,0.140000,-2.030000,-0.490000
458,-0.006832,-0.006832,1.030168,0.140000,-1.890000,-0.350000
