seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
736,-0.003416,-0.007808,1.029680,0.140000,-2.030000,-0.350000
737,-0.004392,-0.005856,1.027728,0.140000,-1.960000,-0.350000
738,-0.003904,-0.003416,1.030656,0.210000,-2.030000,-0.420000
739,-0.006344,-0.004880,1.028216,0.140000,-2.100000,-0.420000
740,-0.004880,-0.004880,1.028216,0.140000,-2.030000,-0.350000
741,-0.003904,-0.005368,1.029192,0.210000,-1.960000,-0.350000
742,-0.004392,-0.005856,1.028704,0.070000,-2.030000,-0.420000
743,-0.002928,-0.005856,1.027728,0.210000,-1.960000,-0.350000
744,-0.005368,-0.005368,1.028704,0.140000,-2.030000,-0.350000
745,-0.003416,-0.007320,1.028216,0.140000,-2.100000,-0.350000
746,-0.006832,-0.005368,1.028704,0.210000,-2.100000,-0.350000
747,-0.004392,-0.005856,1.029192,0.140000,-2.030000,-0.350000
748,-0.005856,-0.005368,1.026752,0.070000,-2.100000,-0.420000
749,-0.006344,-0.007320,1.025776,0.210000,-1.960000,-0.350000
750,-0.005856,-0.006344,1.028704,0.210000,-1.960000,-0.420000
755,-0.003904,-0.004392,1.028704,0.140000,-2.030000,-0.350000
757,-0.005368,-0.008784,1.028216,0.210000,-2.030000,-0.350000
758,-0.004392,-0.006344,1.029680,0.140000,-1.960000,-0.350000
759,-0.002440,-0.006832,1.028704,0.140000,-2.030000,-0.350000
760,-0.003416,-0.006832,1.028216,0.140000,-2.030000,-0.350000
761,-0.004880,-0.002440,1.030168,0.140000,-1.960000,-0.280000
762,-0.003904,-0.004880,1.031144,0.280000,-2.030000,-0.350000
763,-0.003904,-0.006344,1.027240,0.140000,-1.960000,-0.350000
764,-0.004392,-0.004392,1.029680,0.140000,-1.960000,-0.350000
765,-0.005856,-0.004392,1.027240,0.140000,-2.100000,-0.350000
766,-0.006344,-0.004880,1.028216,0.140000,-1.960000,-0.350000
767,-0.004392,-0.005368,1.029680,0.140000,-1.960000,-0.280000
768,-0.005856,-0.004392,1.028704,0.210000,-2.030000,-0.350000
769,-0.004392,-0.005856,1.028216,0.210000,-1.960000,-0.350000
770,-0.003904,-0.005368,1.029192,0.070000,-2.030000,-0.280000
771,-0.004392,-0.004392,1.028216,0.210000,-1.960000,-0.350000
772,-0.005856,-0.004880,1.029192,0.210000,-1.960000,-0.280000
773,-0.004392,-0.005856,1.028704,0.280000,-1.960000,-0.420000
774,-0.003904,-0.005368,1.027728,0.210000,-2.100000,-0.350000
775,-0.004392,-0.006344,1.029680,0.140000,-1.890000,-0.350000
776,-0.004392,-0.005856,1.028216,0.140000,-1.890000,-0.280000
777,-0.001952,-0.006344,1.028216,0.070000,-1.960000,-0.420000
778,-0.005856,-0.004392,1.029192,0.140000,-2.030000,-0.350000
781,-0.004392,-0.003904,1.028216,0.140000,-2.030000,-0.420000
783,-0.006832,-0.005368,1.029680,0.140000,-1.960000,-0.350000
784,-0.005856,-0.004880,1.027728,0.070000,-1.960000,-0.350000
785,-0.004880,-0.004392,1.027728,0.210000,-1.960000,-0.420000
786,-0.005368,-0.004392,1.028216,0.140000,-1.960000,-0.350000
787,-0.002440,-0.006344,1.028704,0.140000,-2.030000,-0.280000
788,-0.003904,-0.007808,1.029192,0.140000,-1.960000,-0.280000
789,-0.002928,-0.005856,1.027728,0.140000,-1.960000,-0.350000
790,-0.002928,-0.005368,1.029680,0.140000,-1.890000,-0.420000
791,-0.002928,-0.004880,1.029192,0.070000,-1.960000,-0.490000
792,-0.005368,-0.006832,1.028704,0.210000,-2.030000,-0.420000
793,-0.003904,-0.005856,1.030168,0.210000,-2.030000,-0.350000
794,-0.004392,-0.004392,1.028704,0.140000,-2.030000,-0.280000
795,-0.004392,-0.003904,1.031144,0.210000,-2.030000,-0.420000
796,-0.004880,-0.007320,1.029192,0.140000,-1.890000,-0.350000
797,-0.006344,-0.004880,1.029680,0.210000,-2.030000,-0.280000
798,-0.004392,-0.004880,1.029680,0.140000,-1.960000,-0.350000
799,-0.003416,-0.004392,1.029192,0.210000,-2.030000,-0.350000
800,-0.003904,-0.005368,1.029680,0.140000,-1.960000,-0.350000
801,-0.003904,-0.003904,1.028216,0.070000,-1.960000,-0.350000
802,-0.002928,-0.005856,1.029680,0.210000,-2.030000,-0.420000
803,-0.003904,-0.005368,1.027728,0.210000,-1.960000,-0.350000
804,-0.003904,-0.004880,1.027240,0.140000,-1.960000,-0.350000
805,-0.004880,-0.005368,1.030168,0.140000,-2.030000,-0.420000
806,-0.003416,-0.003904,1.030168,0.140000,-2.100000,-0.490000
807,-0.003904,-0.003904,1.028216,0.210000,-1.960000,-0.420000
808,-0.005368,-0.004880,1.027728,0.210000,-2.030000,-0.420000
810,-0.005856,-0.003416,1.029192,0.140000,-1.960000,-0.280000
811,-0.003904,-0.005368,1.029680,0.140000,-2.030000,-0.350000
812,-0.002928,-0.002928,1.027240,0.140000,-1.960000,-0.420000
814,-0.004880,-0.006832,1.028216,0.210000,-1.890000,-0.420000
815,-0.004392,-0.005856,1.029192,0.280000,-2.030000,-0.350000
816,-0.005368,-0.004880,1.027728,0.210000,-2.030000,-0.350000
817,-0.004880,-0.004880,1.030656,0.140000,-1.960000,-0.420000
818,-0.004880,-0.006344,1.029192,0.140000,-1.890000,-0.280000
819,-0.003904,-0.005368,1.028216,0.140000,-1.890000,-0.350000
820,-0.004392,-0.005856,1.029680,0.140000,-2.030000,-0.420000
821,-0.003416,-0.004392,1.031144,0.140000,-2.030000,-0.350000
822,-0.004880,-0.004880,1.030656,0.210000,-1.960000,-0.280000
823,-0.004880,-0.006832,1.028704,0.140000,-1.960000,-0.350000
824,-0.006344,-0.004392,1.030656,0.210000,-1.960000,-0.420000
825,-0.007808,-0.005856,1.028704,0.210000,-2.030000,-0.350000
826,-0.003904,-0.004880,1.029192,0.140000,-1.960000,-0.350000
827,-0.004880,-0.003904,1.027240,0.140000,-1.890000,-0.420000
828,-0.004880,-0.004392,1.028216,0.210000,-1.960000,-0.350000
829,-0.004392,-0.003904,1.028704,0.140000,-2.100000,-0.350000
830,-0.003416,-0.004392,1.030168,0.140000,-2.030000,-0.350000
